Order_ID,Order_Date,City,Restaurant_Name,Cuisine_Type,Order_Amount,Discount_Applied,Discount_Amount,Final_Amount,Payment_Method,Delivery_Time_Minutes,Distance_km,Rider_Rating,Customer_Rating,Order_Status
ORD203,2026-02-22,Chennai,Food Factory,Fast Food,553.34,No,150.0,403.34000000000003,UPI,36,25.21,5.0,3.6,Cancelled
ORD204,2026-02-22,Hyderabad,Curry Kingdom,Japanese,467.61,Yes,100.0,367.61,Card,101,20.81,4.6,3.6,Cancelled
ORD205,2026-02-22,Hyderabad,Food Factory,Japanese,1657.85,No,150.0,1507.85,Wallet,55,8.95,3.9,4.0,Delayed
ORD206,2026-02-22,Chennai,Burger Town,Fast Food,1685.02,Yes,100.0,1585.02,Cash,101,4.09,2.9,2.8,Delayed
ORD207,2026-02-22,Chennai,Spice Hub,Fast Food,643.02,No,150.0,493.02,Wallet,105,18.32,4.0,4.0,Cancelled
ORD208,2026-02-22,Chennai,Spice Hub,Chinese,474.44,,,474.44,Card,59,25.31,3.5,4.3,Cancelled
ORD209,2026-02-22,Mumbai,Spice Hub,Fast Food,930.77,,,930.77,Cash,16,5.82,4.3,2.2,Delayed
ORD210,2026-02-22,Mumbai,Burger Town,Japanese,1265.83,,100.0,1165.83,Wallet,40,2.98,4.6,3.3,Cancelled
ORD211,2026-02-22,Chennai,Spice Hub,Indian,1843.7,,50.0,1793.7,Wallet,73,9.62,3.9,3.4,Cancelled
ORD212,2026-02-22,Hyderabad,Biryani House,Chinese,1377.79,No,0.0,1377.79,UPI,36,22.24,3.0,2.1,Delayed
ORD213,2026-02-22,Delhi,Burger Town,Japanese,635.19,No,100.0,535.19,Card,113,25.4,4.6,4.9,Delayed
ORD214,2026-02-22,Bangalore,Curry Kingdom,Japanese,436.14,No,100.0,336.14,Card,87,23.36,2.8,2.2,Cancelled
ORD215,2026-02-22,Delhi,Urban Tandoor,Indian,1497.15,,0.0,1497.15,Cash,103,21.44,4.0,3.4,Delayed
ORD216,2026-02-22,Pune,Pizza Palace,Fast Food,290.48,,50.0,240.48000000000002,Card,115,1.07,4.9,2.0,Cancelled
ORD217,2026-02-22,Chennai,Urban Tandoor,Japanese,340.72,Yes,150.0,190.72000000000003,Card,115,3.66,4.8,2.4,Cancelled
ORD218,2026-02-22,Mumbai,Spice Hub,Chinese,1907.94,Yes,,1907.94,Cash,69,16.12,2.7,4.9,Delivered
ORD219,2026-02-22,Mumbai,Sushi Spot,Japanese,1553.03,No,,1553.03,Card,109,24.39,4.1,4.1,Delivered
ORD220,2026-02-22,Bangalore,Urban Tandoor,Japanese,1721.01,Yes,150.0,1571.01,Wallet,39,27.2,4.1,4.1,Cancelled
ORD221,2026-02-22,Delhi,Sushi Spot,Japanese,245.45,Yes,50.0,195.45,Wallet,40,2.14,4.3,4.8,Cancelled
ORD222,2026-02-22,Pune,Burger Town,Fast Food,484.06,No,100.0,384.06,Cash,99,14.72,3.3,2.4,Cancelled
ORD223,2026-02-22,Bangalore,Urban Tandoor,Italian,1502.39,No,50.0,1452.39,Wallet,62,4.34,3.6,4.4,Delayed
ORD224,2026-02-22,Bangalore,Urban Tandoor,Japanese,1528.37,No,50.0,1478.37,UPI,53,14.2,3.8,3.9,Cancelled
ORD225,2026-02-22,Mumbai,Curry Kingdom,Japanese,1352.81,Yes,50.0,1302.81,Wallet,38,7.67,2.8,2.2,Cancelled
ORD226,2026-02-22,Hyderabad,Sushi Spot,Indian,1438.13,No,0.0,1438.13,Cash,54,13.79,3.5,3.7,Cancelled
ORD227,2026-02-22,Hyderabad,Burger Town,Japanese,1637.36,,150.0,1487.36,Card,18,23.93,3.3,3.9,Delayed
ORD228,2026-02-22,Delhi,Urban Tandoor,Chinese,1789.06,,150.0,1639.06,Wallet,56,26.42,3.5,3.4,Cancelled
ORD229,2026-02-22,Hyderabad,Pizza Palace,Italian,1982.13,,0.0,1982.13,Wallet,27,16.34,4.8,4.4,Delivered
ORD230,2026-02-22,Chennai,Curry Kingdom,Japanese,1996.18,,150.0,1846.18,Card,43,23.25,3.5,3.4,Cancelled
ORD231,2026-02-22,Mumbai,Urban Tandoor,Fast Food,1310.89,No,,1310.89,UPI,70,8.88,3.5,2.3,Cancelled
ORD232,2026-02-22,Delhi,Spice Hub,Japanese,772.29,Yes,50.0,722.29,Wallet,98,22.39,3.1,2.3,Delayed
ORD233,2026-02-22,Pune,Biryani House,Indian,806.05,,50.0,756.05,Cash,44,25.73,4.3,3.8,Delivered
ORD234,2026-02-22,Mumbai,Urban Tandoor,Italian,662.94,No,0.0,662.94,Cash,67,29.64,3.6,3.2,Delivered
ORD235,2026-02-22,Pune,Burger Town,Italian,1407.35,No,50.0,1357.35,UPI,26,28.74,4.5,2.8,Cancelled
ORD236,2026-02-22,Hyderabad,Sushi Spot,Japanese,1238.83,Yes,50.0,1188.83,Cash,53,26.49,4.9,3.4,Delivered
ORD237,2026-02-22,Chennai,Biryani House,Fast Food,1284.81,Yes,100.0,1184.81,Wallet,39,22.56,2.7,3.2,Cancelled
ORD238,2026-02-22,Delhi,Spice Hub,Italian,1699.98,Yes,50.0,1649.98,Card,68,18.62,3.8,2.7,Delayed
ORD239,2026-02-22,Chennai,Pizza Palace,Italian,476.58,Yes,50.0,426.58,Card,104,2.07,4.9,4.5,Delivered
ORD240,2026-02-22,Mumbai,Pizza Palace,Chinese,1631.42,,100.0,1531.42,Card,68,29.1,4.7,4.8,Cancelled
ORD241,2026-02-22,Chennai,Sushi Spot,Indian,1990.58,,150.0,1840.58,Card,75,8.55,3.8,3.5,Delivered
ORD242,2026-02-22,Delhi,Urban Tandoor,Chinese,1993.22,Yes,50.0,1943.22,UPI,17,24.66,3.1,2.7,Cancelled
ORD243,2026-02-22,Delhi,Biryani House,Fast Food,1143.4,Yes,,1143.4,Wallet,87,26.95,4.7,3.4,Delivered
ORD244,2026-02-22,Bangalore,Pizza Palace,Indian,873.66,No,150.0,723.66,Cash,106,14.82,2.6,4.6,Cancelled
ORD245,2026-02-22,Mumbai,Urban Tandoor,Chinese,215.53,No,50.0,165.53,Cash,93,20.0,3.9,2.3,Cancelled
ORD246,2026-02-22,Chennai,Biryani House,Italian,905.64,No,100.0,805.64,Wallet,93,1.15,4.2,2.1,Delivered
ORD247,2026-02-22,Bangalore,Spice Hub,Italian,1135.31,No,0.0,1135.31,UPI,51,7.39,4.2,2.2,Delivered
ORD248,2026-02-22,Delhi,Burger Town,Fast Food,1724.73,,100.0,1624.73,Wallet,54,26.6,3.8,4.7,Cancelled
ORD249,2026-02-22,Chennai,Biryani House,Italian,1206.94,Yes,50.0,1156.94,Cash,54,20.66,3.9,2.8,Delayed
ORD250,2026-02-22,Delhi,Spice Hub,Italian,1775.47,No,,1775.47,UPI,33,26.18,3.1,2.5,Cancelled
ORD251,2026-02-22,Mumbai,Sushi Spot,Italian,446.74,,,446.74,Card,27,25.27,4.2,4.0,Delivered
ORD252,2026-02-22,Delhi,Burger Town,Chinese,1294.43,Yes,50.0,1244.43,UPI,52,6.49,4.7,4.9,Cancelled
ORD253,2026-02-22,Pune,Sushi Spot,Fast Food,1011.12,No,,1011.12,Card,45,24.95,2.8,3.0,Delayed
ORD254,2026-02-22,Delhi,Urban Tandoor,Chinese,1525.49,Yes,0.0,1525.49,Card,45,1.03,3.9,4.3,Delivered
ORD255,2026-02-22,Bangalore,Food Factory,Chinese,628.57,Yes,100.0,528.57,UPI,80,9.32,4.0,4.9,Delayed
ORD256,2026-02-22,Chennai,Curry Kingdom,Japanese,1318.86,,,1318.86,UPI,109,11.92,2.5,4.5,Delayed
ORD257,2026-02-22,Mumbai,Curry Kingdom,Chinese,387.63,Yes,0.0,387.63,Card,97,23.07,3.9,4.9,Delivered
ORD258,2026-02-22,Delhi,Sushi Spot,Chinese,782.46,,0.0,782.46,Wallet,74,6.21,4.4,4.4,Delivered
ORD259,2026-02-22,Hyderabad,Spice Hub,Japanese,471.44,No,0.0,471.44,Cash,114,2.97,3.3,4.1,Cancelled
ORD260,2026-02-22,Chennai,Sushi Spot,Indian,274.6,Yes,100.0,174.60000000000002,Wallet,24,14.73,2.6,2.2,Cancelled
ORD261,2026-02-22,Chennai,Biryani House,Indian,1726.97,Yes,50.0,1676.97,UPI,28,29.23,4.9,4.2,Delivered
ORD262,2026-02-22,Delhi,Biryani House,Indian,390.66,,150.0,240.66000000000003,Cash,90,1.71,2.6,3.0,Delivered
ORD263,2026-02-22,Hyderabad,Spice Hub,Japanese,1053.99,No,100.0,953.99,UPI,65,8.32,2.5,2.5,Delivered
ORD264,2026-02-22,Pune,Biryani House,Chinese,1016.8,Yes,150.0,866.8,Wallet,18,13.36,3.6,2.5,Delayed
ORD265,2026-02-22,Hyderabad,Sushi Spot,Italian,1620.4,,150.0,1470.4,Cash,43,9.65,4.6,4.3,Delivered
ORD266,2026-02-22,Chennai,Food Factory,Chinese,575.6,No,150.0,425.6,Cash,89,8.92,4.9,2.5,Delayed
ORD267,2026-02-22,Pune,Spice Hub,Chinese,949.82,,100.0,849.82,Card,35,27.38,4.6,4.9,Delivered
ORD268,2026-02-22,Chennai,Spice Hub,Japanese,1556.17,Yes,,1556.17,Cash,83,29.54,3.5,4.7,Delivered
ORD269,2026-02-22,Bangalore,Spice Hub,Chinese,575.42,No,100.0,475.41999999999996,Cash,75,6.81,4.7,4.1,Delayed
ORD270,2026-02-22,Delhi,Urban Tandoor,Indian,1191.09,No,50.0,1141.09,Card,94,16.75,2.9,2.6,Delayed
ORD271,2026-02-22,Delhi,Burger Town,Indian,318.65,No,100.0,218.64999999999998,UPI,22,23.36,4.6,4.3,Delayed
ORD272,2026-02-22,Hyderabad,Sushi Spot,Fast Food,1308.51,Yes,,1308.51,Cash,78,9.53,4.8,4.9,Cancelled
ORD273,2026-02-22,Mumbai,Pizza Palace,Chinese,493.1,No,,493.1,UPI,29,14.96,2.8,2.4,Cancelled
ORD274,2026-02-22,Bangalore,Curry Kingdom,Chinese,1418.3,,50.0,1368.3,Cash,114,17.19,3.1,2.5,Delayed
ORD275,2026-02-22,Chennai,Curry Kingdom,Chinese,1355.31,,0.0,1355.31,Cash,16,24.13,3.3,3.4,Delayed
ORD276,2026-02-22,Mumbai,Sushi Spot,Indian,171.5,,100.0,71.5,Card,32,20.73,3.5,4.9,Delivered
ORD277,2026-02-22,Delhi,Pizza Palace,Japanese,1485.49,,100.0,1385.49,Wallet,25,21.15,4.7,4.3,Cancelled
ORD278,2026-02-22,Pune,Food Factory,Indian,223.29,No,100.0,123.28999999999999,Wallet,100,22.73,2.9,2.3,Delayed
ORD279,2026-02-22,Hyderabad,Food Factory,Fast Food,1206.17,No,0.0,1206.17,Card,93,15.47,4.0,4.1,Cancelled
ORD280,2026-02-22,Mumbai,Curry Kingdom,Indian,1185.35,No,0.0,1185.35,UPI,46,28.3,2.7,3.6,Delivered
ORD281,2026-02-22,Bangalore,Sushi Spot,Indian,1782.69,No,0.0,1782.69,UPI,44,1.96,2.7,3.2,Cancelled
ORD282,2026-02-22,Pune,Pizza Palace,Fast Food,395.52,No,0.0,395.52,UPI,117,6.82,4.2,4.5,Cancelled
ORD283,2026-02-22,Delhi,Curry Kingdom,Indian,226.19,Yes,150.0,76.19,UPI,58,4.03,4.1,4.1,Delivered
ORD284,2026-02-22,Delhi,Sushi Spot,Chinese,208.43,,100.0,108.43,Card,20,18.88,4.0,2.9,Cancelled
ORD285,2026-02-22,Delhi,Sushi Spot,Italian,1880.12,Yes,,1880.12,Card,86,21.71,4.5,3.0,Cancelled
ORD286,2026-02-22,Pune,Food Factory,Chinese,1657.43,No,50.0,1607.43,Card,21,20.16,3.9,3.8,Cancelled
ORD287,2026-02-22,Bangalore,Burger Town,Fast Food,1600.09,Yes,100.0,1500.09,Card,17,2.18,2.9,3.3,Delayed
ORD288,2026-02-22,Hyderabad,Biryani House,Fast Food,1490.93,,,1490.93,Wallet,26,8.17,2.9,4.6,Cancelled
ORD289,2026-02-22,Delhi,Urban Tandoor,Italian,555.55,,100.0,455.54999999999995,UPI,69,14.64,4.4,4.6,Delayed
ORD290,2026-02-22,Bangalore,Urban Tandoor,Indian,952.26,,0.0,952.26,Wallet,46,15.45,3.9,4.2,Delayed
ORD291,2026-02-22,Hyderabad,Urban Tandoor,Chinese,572.64,,150.0,422.64,Card,110,16.73,3.7,2.2,Delayed
ORD292,2026-02-22,Delhi,Curry Kingdom,Chinese,896.03,No,50.0,846.03,UPI,75,3.09,2.6,2.8,Cancelled
ORD293,2026-02-22,Bangalore,Sushi Spot,Italian,1005.85,,150.0,855.85,Wallet,108,28.86,3.5,4.5,Cancelled
ORD294,2026-02-22,Bangalore,Pizza Palace,Indian,1313.21,No,0.0,1313.21,UPI,106,11.76,5.0,2.1,Cancelled
ORD295,2026-02-22,Pune,Biryani House,Indian,1754.01,No,0.0,1754.01,Wallet,110,18.05,2.6,3.2,Delayed
ORD296,2026-02-22,Mumbai,Pizza Palace,Italian,1271.45,Yes,50.0,1221.45,Card,93,27.12,3.6,2.8,Delayed
ORD297,2026-02-22,Hyderabad,Food Factory,Indian,1245.85,No,0.0,1245.85,Wallet,26,12.13,3.7,4.5,Delayed
ORD298,2026-02-22,Chennai,Spice Hub,Chinese,586.22,,,586.22,Card,40,21.76,4.8,2.5,Delivered
ORD299,2026-02-22,Delhi,Biryani House,Fast Food,589.46,Yes,,589.46,Cash,92,15.87,3.5,2.2,Delayed
ORD300,2026-02-22,Bangalore,Curry Kingdom,Fast Food,958.76,Yes,,958.76,UPI,74,12.75,4.0,3.7,Delivered
ORD301,2026-02-22,Pune,Pizza Palace,Chinese,1375.85,No,0.0,1375.85,Card,117,5.74,3.5,4.9,Cancelled
ORD302,2026-02-22,Hyderabad,Biryani House,Italian,627.55,No,0.0,627.55,UPI,115,1.26,4.0,3.8,Delayed
ORD303,2026-02-22,Mumbai,Burger Town,Italian,883.82,,0.0,883.82,Card,37,14.16,3.1,2.2,Delayed
ORD304,2026-02-22,Pune,Pizza Palace,Italian,464.05,Yes,150.0,314.05,Card,88,14.01,4.2,2.4,Delayed
ORD305,2026-02-22,Hyderabad,Pizza Palace,Chinese,981.45,,100.0,881.45,Card,22,18.9,4.3,2.5,Cancelled
ORD306,2026-02-22,Pune,Sushi Spot,Japanese,460.1,No,,460.1,UPI,51,11.35,3.8,4.3,Cancelled
ORD307,2026-02-22,Bangalore,Sushi Spot,Indian,1454.96,,,1454.96,Card,70,17.98,4.7,2.6,Cancelled
ORD308,2026-02-22,Hyderabad,Pizza Palace,Italian,357.05,Yes,,357.05,Card,92,2.66,3.8,4.8,Cancelled
ORD309,2026-02-22,Delhi,Spice Hub,Chinese,222.79,Yes,150.0,72.78999999999999,Card,49,14.11,4.8,2.9,Cancelled
ORD310,2026-02-22,Bangalore,Pizza Palace,Italian,1088.38,Yes,50.0,1038.38,Cash,92,20.96,3.5,3.4,Cancelled
ORD311,2026-02-22,Bangalore,Sushi Spot,Chinese,1419.04,No,,1419.04,Cash,112,10.37,4.9,3.7,Delayed
ORD312,2026-02-22,Pune,Curry Kingdom,Indian,620.32,No,0.0,620.32,Cash,57,15.18,4.2,2.4,Delayed
ORD313,2026-02-22,Pune,Sushi Spot,Chinese,205.45,No,100.0,105.44999999999999,Cash,59,5.16,4.8,4.2,Cancelled
ORD314,2026-02-22,Hyderabad,Food Factory,Italian,450.41,,0.0,450.41,Wallet,99,3.72,4.2,3.3,Delayed
ORD315,2026-02-22,Pune,Spice Hub,Japanese,1756.06,Yes,150.0,1606.06,Cash,100,8.4,4.2,4.9,Cancelled
ORD316,2026-02-22,Mumbai,Food Factory,Italian,842.45,,50.0,792.45,Card,44,15.42,4.0,4.6,Cancelled
ORD317,2026-02-22,Hyderabad,Food Factory,Chinese,1205.63,,50.0,1155.63,Wallet,90,4.28,4.5,4.8,Delayed
ORD318,2026-02-22,Pune,Biryani House,Japanese,1261.13,No,150.0,1111.13,Card,45,20.11,3.5,4.0,Delayed
ORD319,2026-02-22,Hyderabad,Spice Hub,Indian,347.2,Yes,150.0,197.2,Card,106,5.62,4.0,3.0,Cancelled
ORD320,2026-02-22,Mumbai,Pizza Palace,Chinese,1752.91,No,100.0,1652.91,Card,103,26.25,4.5,3.7,Delivered
ORD321,2026-02-22,Hyderabad,Sushi Spot,Italian,1516.13,Yes,100.0,1416.13,UPI,82,19.86,4.4,4.8,Cancelled
ORD322,2026-02-22,Bangalore,Pizza Palace,Chinese,960.62,No,100.0,860.62,Wallet,112,23.11,4.5,3.3,Delivered
ORD323,2026-02-22,Bangalore,Curry Kingdom,Japanese,1662.99,,50.0,1612.99,UPI,102,9.61,4.1,3.0,Delayed
ORD324,2026-02-22,Bangalore,Urban Tandoor,Japanese,1315.89,No,150.0,1165.89,UPI,85,17.34,3.5,3.6,Delayed
ORD325,2026-02-22,Hyderabad,Biryani House,Japanese,1253.5,No,,1253.5,UPI,110,11.82,3.1,2.2,Delayed
ORD326,2026-02-22,Pune,Curry Kingdom,Indian,1266.38,,0.0,1266.38,Wallet,92,18.97,3.7,3.1,Delayed
ORD327,2026-02-22,Hyderabad,Pizza Palace,Italian,1747.17,Yes,,1747.17,Cash,62,25.57,4.8,4.4,Cancelled
ORD328,2026-02-22,Hyderabad,Pizza Palace,Indian,351.5,,150.0,201.5,Card,19,12.57,4.0,3.6,Delayed
ORD329,2026-02-22,Pune,Curry Kingdom,Chinese,1274.62,,150.0,1124.62,Wallet,62,16.93,4.4,4.1,Delivered
ORD330,2026-02-22,Bangalore,Sushi Spot,Fast Food,1114.28,Yes,50.0,1064.28,UPI,35,6.68,2.5,3.9,Delayed
ORD331,2026-02-22,Hyderabad,Spice Hub,Italian,1811.36,,100.0,1711.36,Cash,39,19.99,3.5,2.6,Cancelled
ORD332,2026-02-22,Mumbai,Food Factory,Italian,1036.49,No,50.0,986.49,Wallet,33,3.94,3.7,2.8,Delivered
ORD333,2026-02-22,Mumbai,Sushi Spot,Fast Food,677.01,Yes,150.0,527.01,Wallet,41,27.96,3.8,3.7,Delivered
ORD334,2026-02-22,Bangalore,Biryani House,Indian,315.81,Yes,50.0,265.81,UPI,44,21.77,3.2,3.2,Delivered
ORD335,2026-02-22,Delhi,Pizza Palace,Chinese,375.49,Yes,0.0,375.49,UPI,89,4.57,4.6,4.4,Delivered
ORD336,2026-02-22,Hyderabad,Pizza Palace,Italian,491.48,,50.0,441.48,UPI,77,4.1,3.9,2.8,Delivered
ORD337,2026-02-22,Pune,Sushi Spot,Chinese,1931.41,Yes,50.0,1881.41,Cash,82,3.52,4.5,3.1,Delayed
ORD338,2026-02-22,Chennai,Food Factory,Fast Food,1124.02,,150.0,974.02,Cash,61,28.59,4.0,4.5,Delivered
ORD339,2026-02-22,Bangalore,Urban Tandoor,Japanese,1785.78,Yes,,1785.78,UPI,23,24.02,4.1,2.5,Cancelled
ORD340,2026-02-22,Chennai,Biryani House,Japanese,817.43,,150.0,667.43,Wallet,56,27.1,3.4,2.7,Cancelled
ORD341,2026-02-22,Delhi,Curry Kingdom,Chinese,1593.97,No,100.0,1493.97,Wallet,64,22.23,4.6,4.0,Cancelled
ORD342,2026-02-22,Pune,Food Factory,Indian,1647.63,Yes,100.0,1547.63,Wallet,33,19.09,3.6,3.8,Delivered
ORD343,2026-02-22,Mumbai,Spice Hub,Chinese,460.83,No,100.0,360.83,UPI,113,26.21,3.7,3.6,Delivered
ORD344,2026-02-22,Pune,Food Factory,Italian,480.13,Yes,0.0,480.13,UPI,51,19.62,4.0,3.6,Delivered
ORD345,2026-02-22,Hyderabad,Curry Kingdom,Indian,579.1,No,150.0,429.1,Card,92,19.33,2.6,2.4,Cancelled
ORD346,2026-02-22,Bangalore,Food Factory,Japanese,657.9,,,657.9,UPI,21,21.16,3.5,3.3,Cancelled
ORD347,2026-02-22,Hyderabad,Pizza Palace,Chinese,1477.56,,0.0,1477.56,Cash,89,29.75,2.8,2.3,Delivered
ORD348,2026-02-22,Chennai,Urban Tandoor,Japanese,1490.03,,100.0,1390.03,Cash,56,27.26,4.4,2.8,Delivered
ORD349,2026-02-22,Delhi,Biryani House,Italian,1343.79,,100.0,1243.79,Cash,50,6.56,3.3,2.7,Delivered
ORD350,2026-02-22,Pune,Sushi Spot,Japanese,806.74,Yes,0.0,806.74,UPI,82,13.83,4.6,4.0,Delivered
ORD351,2026-02-22,Chennai,Sushi Spot,Indian,279.37,No,0.0,279.37,UPI,46,16.66,4.7,4.0,Delivered
ORD352,2026-02-22,Delhi,Spice Hub,Indian,1135.97,,0.0,1135.97,Card,72,10.66,4.2,5.0,Delivered
ORD353,2026-02-22,Hyderabad,Biryani House,Japanese,1374.4,,100.0,1274.4,Wallet,95,29.87,3.6,3.0,Delivered
ORD354,2026-02-22,Chennai,Biryani House,Japanese,1223.88,,0.0,1223.88,Cash,72,28.77,2.9,4.1,Cancelled
ORD355,2026-02-22,Delhi,Spice Hub,Chinese,521.73,Yes,,521.73,Cash,94,12.87,3.6,4.5,Delivered
ORD356,2026-02-22,Delhi,Biryani House,Fast Food,152.29,,,152.29,Card,30,20.28,4.5,4.8,Delivered
ORD357,2026-02-22,Pune,Curry Kingdom,Fast Food,584.09,No,50.0,534.09,Card,106,29.25,2.6,4.2,Cancelled
ORD358,2026-02-22,Delhi,Spice Hub,Chinese,1571.91,No,150.0,1421.91,Cash,79,25.42,3.8,3.9,Delivered
ORD359,2026-02-22,Delhi,Spice Hub,Chinese,314.88,Yes,,314.88,Wallet,117,26.08,4.0,3.5,Delayed
ORD360,2026-02-22,Mumbai,Pizza Palace,Indian,444.71,,150.0,294.71,Cash,28,4.41,3.1,3.0,Cancelled
ORD361,2026-02-22,Hyderabad,Pizza Palace,Indian,854.68,Yes,50.0,804.68,UPI,16,28.17,3.9,2.9,Cancelled
ORD362,2026-02-22,Pune,Food Factory,Chinese,884.42,,50.0,834.42,UPI,37,28.33,4.7,2.5,Delivered
ORD363,2026-02-22,Mumbai,Sushi Spot,Fast Food,1604.61,Yes,,1604.61,Card,29,29.77,4.6,2.6,Cancelled
ORD364,2026-02-22,Hyderabad,Sushi Spot,Fast Food,1871.6,No,100.0,1771.6,Cash,56,16.65,4.1,4.0,Cancelled
ORD365,2026-02-22,Delhi,Spice Hub,Japanese,1135.09,Yes,0.0,1135.09,Card,92,24.37,4.5,2.9,Delayed
ORD366,2026-02-22,Bangalore,Sushi Spot,Indian,299.7,Yes,50.0,249.7,Wallet,35,1.66,2.9,2.7,Delivered
ORD367,2026-02-22,Delhi,Sushi Spot,Italian,1921.05,Yes,0.0,1921.05,Card,96,19.59,4.6,2.4,Delayed
ORD368,2026-02-22,Bangalore,Food Factory,Indian,1744.73,No,50.0,1694.73,Wallet,50,18.58,2.8,4.7,Delivered
ORD369,2026-02-22,Pune,Food Factory,Chinese,1684.26,Yes,,1684.26,Wallet,66,15.57,3.5,2.4,Delayed
ORD370,2026-02-22,Delhi,Sushi Spot,Japanese,829.94,No,50.0,779.94,Card,22,14.87,3.8,2.7,Delivered
ORD371,2026-02-22,Chennai,Spice Hub,Japanese,297.94,No,150.0,147.94,Wallet,26,29.01,3.6,2.9,Cancelled
ORD372,2026-02-22,Bangalore,Spice Hub,Indian,1086.36,No,100.0,986.3599999999999,Cash,32,9.05,4.6,2.0,Cancelled
ORD373,2026-02-22,Chennai,Food Factory,Chinese,182.72,No,,182.72,Card,16,19.86,2.9,2.2,Cancelled
ORD374,2026-02-22,Hyderabad,Food Factory,Indian,1594.41,Yes,150.0,1444.41,Wallet,24,7.14,3.7,4.3,Cancelled
ORD375,2026-02-22,Delhi,Sushi Spot,Fast Food,1296.07,Yes,,1296.07,Card,93,29.53,3.1,2.4,Delayed
ORD376,2026-02-22,Pune,Pizza Palace,Japanese,374.56,Yes,100.0,274.56,UPI,76,8.7,2.9,4.1,Cancelled
ORD377,2026-02-22,Delhi,Burger Town,Indian,1293.4,No,,1293.4,Card,18,29.9,4.5,3.8,Delivered
ORD378,2026-02-22,Hyderabad,Burger Town,Indian,716.57,No,,716.57,Cash,66,20.02,4.6,4.2,Cancelled
ORD379,2026-02-22,Pune,Biryani House,Japanese,1615.37,,150.0,1465.37,Card,77,14.04,3.0,3.1,Delivered
ORD380,2026-02-22,Bangalore,Spice Hub,Indian,916.14,Yes,0.0,916.14,Cash,28,6.13,3.5,4.9,Delivered
ORD381,2026-02-22,Chennai,Pizza Palace,Italian,609.87,,50.0,559.87,Cash,76,14.96,2.5,2.8,Cancelled
ORD382,2026-02-22,Bangalore,Biryani House,Japanese,1556.54,No,50.0,1506.54,Cash,72,6.5,4.0,3.0,Cancelled
ORD383,2026-02-22,Chennai,Burger Town,Italian,1693.46,Yes,0.0,1693.46,Card,99,6.77,2.7,2.1,Cancelled
ORD384,2026-02-22,Chennai,Curry Kingdom,Fast Food,837.11,,,837.11,Card,74,19.74,3.7,2.8,Cancelled
ORD385,2026-02-22,Chennai,Food Factory,Chinese,426.09,,100.0,326.09,UPI,82,26.08,3.1,4.0,Cancelled
ORD386,2026-02-22,Hyderabad,Curry Kingdom,Italian,1649.77,Yes,,1649.77,Cash,107,12.44,3.6,4.4,Cancelled
ORD387,2026-02-22,Delhi,Burger Town,Fast Food,1800.36,No,100.0,1700.36,UPI,119,3.96,4.1,4.8,Delivered
ORD388,2026-02-22,Pune,Pizza Palace,Fast Food,1646.43,No,50.0,1596.43,Wallet,62,8.39,4.6,2.1,Delivered
ORD389,2026-02-22,Bangalore,Burger Town,Chinese,1818.26,,50.0,1768.26,Wallet,35,24.93,3.7,3.2,Delivered
ORD390,2026-02-22,Mumbai,Food Factory,Italian,982.73,No,100.0,882.73,Card,63,18.8,2.7,3.6,Delivered
ORD391,2026-02-22,Pune,Urban Tandoor,Italian,427.81,Yes,0.0,427.81,UPI,46,29.66,3.6,2.1,Delayed
ORD392,2026-02-22,Bangalore,Sushi Spot,Chinese,220.34,No,,220.34,UPI,101,21.77,2.7,2.2,Delivered
ORD393,2026-02-22,Bangalore,Food Factory,Indian,172.4,No,0.0,172.4,Card,19,15.75,3.5,3.4,Delivered
ORD394,2026-02-22,Mumbai,Food Factory,Japanese,1984.44,,50.0,1934.44,Cash,66,23.46,4.2,2.6,Delivered
ORD395,2026-02-22,Delhi,Urban Tandoor,Japanese,472.1,Yes,0.0,472.1,Cash,19,16.94,4.6,2.2,Delayed
ORD396,2026-02-22,Chennai,Burger Town,Fast Food,934.95,No,100.0,834.95,Card,110,15.93,4.7,4.3,Delivered
ORD397,2026-02-22,Bangalore,Curry Kingdom,Indian,571.51,Yes,100.0,471.51,Wallet,87,12.08,3.0,2.4,Delayed
ORD398,2026-02-22,Bangalore,Pizza Palace,Chinese,1287.77,Yes,50.0,1237.77,Card,92,3.01,4.9,3.4,Delayed
ORD399,2026-02-22,Pune,Food Factory,Japanese,1807.26,Yes,150.0,1657.26,Wallet,24,24.16,3.2,4.9,Cancelled
ORD400,2026-02-22,Chennai,Curry Kingdom,Japanese,1263.48,Yes,0.0,1263.48,UPI,67,27.69,3.8,3.8,Cancelled
ORD401,2026-02-22,Chennai,Sushi Spot,Japanese,439.78,No,0.0,439.78,Card,24,10.81,4.8,2.7,Delayed
ORD402,2026-02-22,Chennai,Burger Town,Chinese,838.51,,150.0,688.51,Card,73,16.95,3.5,2.5,Cancelled
ORD403,2026-02-22,Mumbai,Burger Town,Japanese,656.51,Yes,,656.51,UPI,98,4.52,3.0,4.7,Cancelled
ORD404,2026-02-22,Hyderabad,Burger Town,Chinese,1344.75,,,1344.75,UPI,113,20.47,3.3,4.6,Delivered
ORD405,2026-02-22,Mumbai,Biryani House,Fast Food,628.1,Yes,0.0,628.1,Wallet,61,8.31,4.4,3.4,Delayed
ORD406,2026-02-22,Hyderabad,Biryani House,Italian,1707.7,No,100.0,1607.7,Wallet,118,17.18,3.0,2.2,Cancelled
